Date,Sentiment_Score,Log_Return
Jan 03 2023,-0.09098304729508726,1.2324169111471468
Jan 09 2023,-0.7776267688071605,0.4912851061638155
Jan 10 2023,-0.014801243659658478,-0.10527736737351663
Jan 17 2023,-2.683545116381303,-0.7170482928422641
Jan 18 2023,-2.7900365405366694,-0.20766677931262537
Jan 23 2023,-0.9335627170510844,0.0051516300989693405
Jan 24 2023,-0.7960396752086716,0.3720344659621121
Jan 25 2023,-3.324520314714384,0.4005156945523476
Jan 26 2023,0.19113778372356244,-0.7632071845431627
Jan 31 2023,0.7405877584180086,0.360889163204399
Feb 01 2023,-0.11910265386728608,-0.1394078598006342
Feb 03 2023,0.15736611717813465,-3.319234301748696
Feb 07 2023,0.7429228132481672,0.3047252703186387
Feb 10 2023,0.002208673282021262,-0.24881883934888344
